Product Name,Year Month,Warehouse Inventory,Inventory Cost Per Unit,Product Category,Product Department,Storage Cost
"Glove It Women's Mod Oval 3-Zip Carry All Gol",2017-07-01 00:00:00.000,4,2.20021,"Trade-In","Outdoors",8.80084
"Polar FT4 Heart Rate Monitor",2017-07-01 00:00:00.000,4,0.39955,"Kids' Golf Clubs","Outdoors",1.5982
"Ogio Race Golf Shoes",2017-07-01 00:00:00.000,4,0.62541,"Golf Bags & Carts","Outdoors",2.50164
"Polar FT4 Heart Rate Monitor",2017-06-01 00:00:00.000,4,1.32714,"Kids' Golf Clubs","Outdoors",5.30856
"Fitbit The One Wireless Activity & Sleep Trac",2017-06-01 00:00:00.000,4,0.26756,"Kids' Golf Clubs","Outdoors",1.07024
"LIJA Women's Button Golf Dress",2017-05-01 00:00:00.000,4,1.68307,"Golf Shoes","Outdoors",6.73228
"Merrell Women's Siren Mid Waterproof Hiking B",2017-05-01 00:00:00.000,4,0.30943,"Men's Golf Clubs","Outdoors",1.23772
"Cleveland Golf Collegiate My Custom Wedge 588",2017-05-01 00:00:00.000,4,0.85175,"Women's Golf Clubs","Outdoors",3.407
"Hirzl Women's Hybrid Golf Glove",2017-03-01 00:00:00.000,4,1.93927,"Golf Balls","Outdoors",7.75708
"Hirzl Women's Soffft Flex Golf Glove",2017-02-01 00:00:00.000,4,0.65465,"Golf Balls","Outdoors",2.6186
"Bridgestone e6 Straight Distance NFL Carolina",2016-12-01 00:00:00.000,4,1.15211,"Electronics","Outdoors",4.60844
"Team Golf Texas Longhorns Putter Grip",2016-12-01 00:00:00.000,4,0.35646,"Accessories","Outdoors",1.42584
"Titleist Pro V1x High Numbers Personalized Go",2016-10-01 00:00:00.000,4,0.49694,"Electronics","Outdoors",1.98776
"Titleist Pro V1x High Numbers Personalized Go",2016-09-01 00:00:00.000,4,2.0201,"Electronics","Outdoors",8.0804
"Titleist Pro V1x Golf Balls",2016-09-01 00:00:00.000,4,0.63245,"Electronics","Outdoors",2.5298
"Glove It Women's Mod Oval Golf Glove",2016-09-01 00:00:00.000,4,0.55011,"Golf Balls","Outdoors",2.20044
"Top Flite Women's 2017 XL Hybrid",2016-08-01 00:00:00.000,4,1.77945,"Golf Apparel","Outdoors",7.1178
"Bridgestone e6 Straight Distance NFL Carolina",2016-07-01 00:00:00.000,4,0.49346,"Electronics","Outdoors",1.97384
"Clicgear Rovic Cooler Bag",2016-07-01 00:00:00.000,4,1.18032,"Golf Gloves","Outdoors",4.72128
"Glove It Women's Imperial Golf Glove",2016-06-01 00:00:00.000,4,0.36177,"Golf Balls","Outdoors",1.44708
"Glove It Women's Mod Oval 3-Zip Carry All Gol",2016-06-01 00:00:00.000,4,2.00742,"Trade-In","Outdoors",8.02968
"Glove It Women's Mod Oval 3-Zip Carry All Gol",2016-05-01 00:00:00.000,4,0.22796,"Trade-In","Outdoors",0.91184
"Bridgestone e6 Straight Distance NFL San Dieg",2016-05-01 00:00:00.000,4,1.5226,"Electronics","Outdoors",6.0904
"LIJA Women's Eyelet Sleeveless Golf Polo",2016-04-01 00:00:00.000,4,0.29865,"Golf Shoes","Outdoors",1.1946
"Hirzl Women's Hybrid Golf Glove",2016-04-01 00:00:00.000,4,0.37563,"Golf Balls","Outdoors",1.50252
"Titleist Pro V1 High Numbers Personalized Gol",2016-04-01 00:00:00.000,4,0.14576,"Electronics","Outdoors",0.58304
"Titleist Pro V1x High Numbers Golf Balls",2016-03-01 00:00:00.000,4,0.88575,"Electronics","Outdoors",3.543
"Team Golf San Francisco Giants Putter Grip",2016-02-01 00:00:00.000,4,1.12582,"Accessories","Outdoors",4.50328
"Glove It Women's Mod Oval Golf Glove",2016-01-01 00:00:00.000,4,1.43867,"Golf Balls","Outdoors",5.75468
"Team Golf Texas Longhorns Putter Grip",2015-11-01 00:00:00.000,4,1.89537,"Accessories","Outdoors",7.58148
"Hirzl Women's Hybrid Golf Glove",2015-11-01 00:00:00.000,4,1.8739,"Golf Balls","Outdoors",7.4956
"Team Golf St. Louis Cardinals Putter Grip",2015-10-01 00:00:00.000,4,2.238,"Accessories","Outdoors",8.952
"Bridgestone e6 Straight Distance NFL San Dieg",2015-10-01 00:00:00.000,4,1.63545,"Electronics","Outdoors",6.5418
"Titleist Pro V1x Golf Balls",2015-10-01 00:00:00.000,4,2.0328,"Electronics","Outdoors",8.1312
"Titleist Pro V1x High Numbers Personalized Go",2015-09-01 00:00:00.000,4,0.24411,"Electronics","Outdoors",0.97644
"Hirzl Women's Hybrid Golf Glove",2015-09-01 00:00:00.000,4,2.32884,"Golf Balls","Outdoors",9.31536
"Titleist Pro V1x High Numbers Golf Balls",2015-09-01 00:00:00.000,4,0.43785,"Electronics","Outdoors",1.7514
"Titleist Pro V1x High Numbers Personalized Go",2015-08-01 00:00:00.000,4,1.09652,"Electronics","Outdoors",4.38608
"Team Golf Texas Longhorns Putter Grip",2015-08-01 00:00:00.000,4,1.35769,"Accessories","Outdoors",5.43076
"Titleist Pro V1x Golf Balls",2015-08-01 00:00:00.000,4,1.74702,"Electronics","Outdoors",6.98808
"Cleveland Golf Collegiate My Custom Wedge 588",2015-08-01 00:00:00.000,4,1.48925,"Women's Golf Clubs","Outdoors",5.957
"Team Golf St. Louis Cardinals Putter Grip",2015-06-01 00:00:00.000,4,0.20541,"Accessories","Outdoors",0.82164
"Clicgear 8.0 Shoe Brush",2015-06-01 00:00:00.000,4,1.61477,"Golf Gloves","Outdoors",6.45908
"Bridgestone e6 Straight Distance NFL San Dieg",2015-04-01 00:00:00.000,4,1.63576,"Electronics","Outdoors",6.54304
"Top Flite Women's 2017 XL Hybrid",2015-04-01 00:00:00.000,4,1.99691,"Golf Apparel","Outdoors",7.98764
"Glove It Urban Brick Golf Towel",2015-03-01 00:00:00.000,4,0.22596,"Trade-In","Outdoors",0.90384
"Glove It Imperial Golf Towel",2015-02-01 00:00:00.000,4,2.06344,"Trade-In","Outdoors",8.25376
"Clicgear 8.0 Shoe Brush",2015-02-01 00:00:00.000,4,1.9182,"Golf Gloves","Outdoors",7.6728
"Clicgear Rovic Cooler Bag",2015-02-01 00:00:00.000,4,1.56991,"Golf Gloves","Outdoors",6.27964
"Hirzl Men's Hybrid Golf Glove",2015-02-01 00:00:00.000,4,1.95226,"Golf Balls","Outdoors",7.80904
"Bridgestone e6 Straight Distance NFL Tennesse",2015-02-01 00:00:00.000,4,1.10929,"Electronics","Outdoors",4.43716
"Titleist Pro V1x High Numbers Golf Balls",2015-02-01 00:00:00.000,4,0.62682,"Electronics","Outdoors",2.50728
"Bridgestone e6 Straight Distance NFL San Dieg",2015-01-01 00:00:00.000,4,1.05527,"Electronics","Outdoors",4.22108
"Hirzl Men's Hybrid Golf Glove",2015-01-01 00:00:00.000,4,1.30754,"Golf Balls","Outdoors",5.23016
"Titleist Pro V1x High Numbers Golf Balls",2015-01-01 00:00:00.000,4,1.28679,"Electronics","Outdoors",5.14716
"Glove It Women's Mod Oval 3-Zip Carry All Gol",2017-12-01 00:00:00.000,2,2.16158,"Trade-In","Outdoors",4.32316
"Team Golf Texas Longhorns Putter Grip",2017-12-01 00:00:00.000,2,2.24605,"Accessories","Outdoors",4.4921
"Glove It Imperial Golf Towel",2017-11-01 00:00:00.000,2,1.86995,"Trade-In","Outdoors",3.7399
"Merrell Men's All Out Flash Trail Running Sho",2017-11-01 00:00:00.000,2,1.98059,"Men's Golf Clubs","Outdoors",3.96118
"Top Flite Women's 2017 XL Hybrid",2017-10-01 00:00:00.000,2,2.03709,"Golf Apparel","Outdoors",4.07418
"Garmin Forerunner 910XT GPS Watch",2017-10-01 00:00:00.000,2,0.53606,"Kids' Golf Clubs","Outdoors",1.07212
"Garmin Approach S3 Golf GPS Watch",2017-09-01 00:00:00.000,2,0.78309,"Trade-In","Outdoors",1.56618
"Merrell Women's Siren Mid Waterproof Hiking B",2017-09-01 00:00:00.000,2,0.1242,"Men's Golf Clubs","Outdoors",0.2484
"Garmin Approach S4 Golf GPS Watch",2017-09-01 00:00:00.000,2,0.17691,"Kids' Golf Clubs","Outdoors",0.35382
"Garmin Forerunner 910XT GPS Watch",2017-09-01 00:00:00.000,2,0.78205,"Kids' Golf Clubs","Outdoors",1.5641
"Bag Boy M330 Push Cart",2017-08-01 00:00:00.000,2,1.05887,"Golf Gloves","Outdoors",2.11774
"TaylorMade Women's RBZ SL Rescue",2017-08-01 00:00:00.000,2,1.10552,"Golf Apparel","Outdoors",2.21104
"TaylorMade White Smoke IN-12 Putter",2017-07-01 00:00:00.000,2,1.78545,"Women's Golf Clubs","Outdoors",3.5709
"Cleveland Golf Collegiate My Custom Wedge 588",2017-07-01 00:00:00.000,2,1.06494,"Women's Golf Clubs","Outdoors",2.12988
"GolfBuddy VT3 GPS Watch",2017-07-01 00:00:00.000,2,1.20501,"Kids' Golf Clubs","Outdoors",2.41002
"Polar Loop Activity Tracker",2017-07-01 00:00:00.000,2,2.33555,"Kids' Golf Clubs","Outdoors",4.6711
"Top Flite Women's 2017 XL Hybrid",2017-06-01 00:00:00.000,2,0.51299,"Golf Apparel","Outdoors",1.02598
"Titleist Pro V1x High Numbers Golf Balls",2017-06-01 00:00:00.000,2,1.34105,"Electronics","Outdoors",2.6821
"LIJA Women's Mid-Length Panel Golf Shorts",2017-06-01 00:00:00.000,2,2.16204,"Golf Shoes","Outdoors",4.32408
"Cleveland Golf Women's 588 RTX CB Satin Chrom",2017-06-01 00:00:00.000,2,2.28998,"Golf Apparel","Outdoors",4.57996
"Ogio Race Golf Shoes",2017-06-01 00:00:00.000,2,0.56082,"Golf Bags & Carts","Outdoors",1.12164
"Merrell Women's Grassbow Sport Waterproof Hik",2017-06-01 00:00:00.000,2,1.87121,"Men's Golf Clubs","Outdoors",3.74242
"Titleist Pro V1x Golf Balls",2017-05-01 00:00:00.000,2,2.32035,"Electronics","Outdoors",4.6407
"Bridgestone e6 Straight Distance NFL Carolina",2017-04-01 00:00:00.000,2,1.44117,"Electronics","Outdoors",2.88234
"Hirzl Women's Hybrid Golf Glove",2017-04-01 00:00:00.000,2,1.24024,"Golf Balls","Outdoors",2.48048
"Titleist Pro V1 High Numbers Personalized Gol",2017-04-01 00:00:00.000,2,1.82,"Electronics","Outdoors",3.64
"Merrell Women's Siren Mid Waterproof Hiking B",2017-04-01 00:00:00.000,2,1.42868,"Men's Golf Clubs","Outdoors",2.85736
"Team Golf St. Louis Cardinals Putter Grip",2017-03-01 00:00:00.000,2,0.18107,"Accessories","Outdoors",0.36214
"Bridgestone e6 Straight Distance NFL Tennesse",2017-03-01 00:00:00.000,2,1.24482,"Electronics","Outdoors",2.48964
"Fitbit The One Wireless Activity & Sleep Trac",2017-03-01 00:00:00.000,2,1.5287,"Kids' Golf Clubs","Outdoors",3.0574
"Titleist Small Wheeled Travel Cover",2017-03-01 00:00:00.000,2,1.96419,"Golf Gloves","Outdoors",3.92838
"Hirzl Women's Hybrid Golf Glove",2017-02-01 00:00:00.000,2,1.23129,"Golf Balls","Outdoors",2.46258
"Team Golf San Francisco Giants Putter Grip",2017-02-01 00:00:00.000,2,1.50541,"Accessories","Outdoors",3.01082
"Team Golf New England Patriots Putter Grip",2017-02-01 00:00:00.000,2,1.8753,"Accessories","Outdoors",3.7506
"Fitbit The One Wireless Activity & Sleep Trac",2017-02-01 00:00:00.000,2,1.00113,"Kids' Golf Clubs","Outdoors",2.00226
"Glove It Urban Brick Golf Towel",2017-01-01 00:00:00.000,2,1.99243,"Trade-In","Outdoors",3.98486
"Titleist Pro V1x High Numbers Golf Balls",2017-01-01 00:00:00.000,2,0.7955,"Electronics","Outdoors",1.591
"Titleist Pro V1 High Numbers Personalized Gol",2016-11-01 00:00:00.000,2,1.71575,"Electronics","Outdoors",3.4315
"Glove It Women's Mod Oval Golf Glove",2016-11-01 00:00:00.000,2,0.35791,"Golf Balls","Outdoors",0.71582
"Bag Boy Beverage Holder",2016-10-01 00:00:00.000,2,1.07873,"Golf Gloves","Outdoors",2.15746
"Bridgestone e6 Straight Distance NFL Tennesse",2016-10-01 00:00:00.000,2,2.11622,"Electronics","Outdoors",4.23244
"Team Golf New England Patriots Putter Grip",2016-09-01 00:00:00.000,2,1.43483,"Accessories","Outdoors",2.86966
"LIJA Women's Eyelet Sleeveless Golf Polo",2016-08-01 00:00:00.000,2,1.40414,"Golf Shoes","Outdoors",2.80828
"Hirzl Women's Hybrid Golf Glove",2016-08-01 00:00:00.000,2,2.26572,"Golf Balls","Outdoors",4.53144
"Titleist Pro V1 High Numbers Personalized Gol",2016-08-01 00:00:00.000,2,1.33851,"Electronics","Outdoors",2.67702
"Team Golf New England Patriots Putter Grip",2016-08-01 00:00:00.000,2,0.94858,"Accessories","Outdoors",1.89716
"Team Golf Texas Longhorns Putter Grip",2016-06-01 00:00:00.000,2,0.5364,"Accessories","Outdoors",1.0728
"Glove It Urban Brick Golf Towel",2016-06-01 00:00:00.000,2,1.19464,"Trade-In","Outdoors",2.38928
"Titleist Pro V1 High Numbers Personalized Gol",2016-06-01 00:00:00.000,2,1.1438,"Electronics","Outdoors",2.2876
"Team Golf Tennessee Volunteers Putter Grip",2016-05-01 00:00:00.000,2,0.70987,"Accessories","Outdoors",1.41974
"Titleist Pro V1x Golf Balls",2016-04-01 00:00:00.000,2,0.26592,"Electronics","Outdoors",0.53184
"Clicgear Rovic Cooler Bag",2016-03-01 00:00:00.000,2,2.16479,"Golf Gloves","Outdoors",4.32958
"Hirzl Men's Hybrid Golf Glove",2016-03-01 00:00:00.000,2,1.87436,"Golf Balls","Outdoors",3.74872
"Glove It Women's Mod Oval Golf Glove",2016-03-01 00:00:00.000,2,2.20982,"Golf Balls","Outdoors",4.41964
"Lawn mower",2016-03-01 00:00:00.000,2,1.49465,"Garden","Outdoors",2.9893
"Glove It Imperial Golf Towel",2016-02-01 00:00:00.000,2,0.88822,"Trade-In","Outdoors",1.77644
"Glove It Women's Mod Oval 3-Zip Carry All Gol",2016-02-01 00:00:00.000,2,1.12448,"Trade-In","Outdoors",2.24896
"Team Golf Texas Longhorns Putter Grip",2016-01-01 00:00:00.000,2,1.85647,"Accessories","Outdoors",3.71294
"Glove It Urban Brick Golf Towel",2016-01-01 00:00:00.000,2,1.34403,"Trade-In","Outdoors",2.68806
"Team Golf St. Louis Cardinals Putter Grip",2015-12-01 00:00:00.000,2,1.93076,"Accessories","Outdoors",3.86152
"Glove It Women's Imperial Golf Glove",2015-12-01 00:00:00.000,2,1.42734,"Golf Balls","Outdoors",2.85468
"Glove It Women's Mod Oval Golf Glove",2015-12-01 00:00:00.000,2,2.26241,"Golf Balls","Outdoors",4.52482
"Glove It Women's Mod Oval 3-Zip Carry All Gol",2015-11-01 00:00:00.000,2,2.0622,"Trade-In","Outdoors",4.1244
"Bridgestone e6 Straight Distance NFL San Dieg",2015-11-01 00:00:00.000,2,1.92142,"Electronics","Outdoors",3.84284
"Clicgear 8.0 Shoe Brush",2015-11-01 00:00:00.000,2,0.15763,"Golf Gloves","Outdoors",0.31526
"Titleist Pro V1 High Numbers Personalized Gol",2015-11-01 00:00:00.000,2,1.31416,"Electronics","Outdoors",2.62832
"Glove It Women's Mod Oval Golf Glove",2015-11-01 00:00:00.000,2,1.51577,"Golf Balls","Outdoors",3.03154
"Hirzl Women's Soffft Flex Golf Glove",2015-10-01 00:00:00.000,2,0.16202,"Golf Balls","Outdoors",0.32404
"Lawn mower",2015-10-01 00:00:00.000,2,0.54729,"Garden","Outdoors",1.09458
"Cleveland Golf Women's 588 RTX CB Satin Chrom",2015-10-01 00:00:00.000,2,0.56453,"Golf Apparel","Outdoors",1.12906
"LIJA Women's Eyelet Sleeveless Golf Polo",2015-09-01 00:00:00.000,2,0.43799,"Golf Shoes","Outdoors",0.87598
"Cleveland Golf Collegiate My Custom Wedge 588",2015-09-01 00:00:00.000,2,1.842,"Women's Golf Clubs","Outdoors",3.684
"Glove It Women's Imperial Golf Glove",2015-08-01 00:00:00.000,2,0.44798,"Golf Balls","Outdoors",0.89596
"Glove It Women's Mod Oval 3-Zip Carry All Gol",2015-08-01 00:00:00.000,2,0.13464,"Trade-In","Outdoors",0.26928
"Glove It Urban Brick Golf Towel",2015-08-01 00:00:00.000,2,0.81487,"Trade-In","Outdoors",1.62974
"Bag Boy Beverage Holder",2015-08-01 00:00:00.000,2,1.20987,"Golf Gloves","Outdoors",2.41974
"LIJA Women's Argyle Golf Polo",2015-08-01 00:00:00.000,2,1.00387,"Golf Shoes","Outdoors",2.00774
"Mio ALPHA Heart Rate Monitor/Sport Watch",2015-08-01 00:00:00.000,2,1.38296,"Kids' Golf Clubs","Outdoors",2.76592
"Bridgestone e6 Straight Distance NFL San Dieg",2015-07-01 00:00:00.000,2,1.65295,"Electronics","Outdoors",3.3059
"Hirzl Women's Soffft Flex Golf Glove",2015-07-01 00:00:00.000,2,0.87152,"Golf Balls","Outdoors",1.74304
"Clicgear 8.0 Shoe Brush",2015-07-01 00:00:00.000,2,1.61125,"Golf Gloves","Outdoors",3.2225
"Team Golf San Francisco Giants Putter Grip",2015-07-01 00:00:00.000,2,1.56873,"Accessories","Outdoors",3.13746
"Team Golf Texas Longhorns Putter Grip",2015-06-01 00:00:00.000,2,0.43713,"Accessories","Outdoors",0.87426
"Titleist Pro V1 High Numbers Personalized Gol",2015-06-01 00:00:00.000,2,2.08434,"Electronics","Outdoors",4.16868
"Team Golf Pittsburgh Steelers Putter Grip",2015-05-01 00:00:00.000,2,1.75856,"Accessories","Outdoors",3.51712
"Team Golf San Francisco Giants Putter Grip",2015-05-01 00:00:00.000,2,1.96295,"Accessories","Outdoors",3.9259
"Bag Boy Beverage Holder",2015-05-01 00:00:00.000,2,0.31458,"Golf Gloves","Outdoors",0.62916
"Bridgestone e6 Straight Distance NFL Tennesse",2015-05-01 00:00:00.000,2,1.32019,"Electronics","Outdoors",2.64038
"Titleist Small Wheeled Travel Cover",2015-05-01 00:00:00.000,2,0.47283,"Golf Gloves","Outdoors",0.94566
"Glove It Women's Imperial Golf Glove",2015-04-01 00:00:00.000,2,1.38493,"Golf Balls","Outdoors",2.76986
"Clicgear Rovic Cooler Bag",2015-04-01 00:00:00.000,2,1.75691,"Golf Gloves","Outdoors",3.51382
"Glove It Imperial Golf Towel",2015-03-01 00:00:00.000,2,0.39484,"Trade-In","Outdoors",0.78968
"Team Golf Tennessee Volunteers Putter Grip",2015-03-01 00:00:00.000,2,1.89438,"Accessories","Outdoors",3.78876
"Titleist Pro V1x High Numbers Golf Balls",2015-03-01 00:00:00.000,2,1.2162,"Electronics","Outdoors",2.4324
"Team Golf Tennessee Volunteers Putter Grip",2015-02-01 00:00:00.000,2,0.54687,"Accessories","Outdoors",1.09374
"Top Flite Women's 2017 XL Hybrid",2015-02-01 00:00:00.000,2,2.13078,"Golf Apparel","Outdoors",4.26156
"Bag Boy M330 Push Cart",2015-02-01 00:00:00.000,2,1.6874,"Golf Gloves","Outdoors",3.3748
"Team Golf Tennessee Volunteers Putter Grip",2015-01-01 00:00:00.000,2,2.33309,"Accessories","Outdoors",4.66618
"Clicgear Rovic Cooler Bag",2015-01-01 00:00:00.000,2,0.30602,"Golf Gloves","Outdoors",0.61204
"Polar Loop Activity Tracker",2017-11-01 00:00:00.000,1,1.0942,"Kids' Golf Clubs","Outdoors",1.0942
"MDGolf Pittsburgh Penguins Putter",2017-10-01 00:00:00.000,1,0.74719,"Women's Golf Clubs","Outdoors",0.74719
"Cleveland Golf Women's 588 RTX CB Satin Chrom",2017-10-01 00:00:00.000,1,0.79587,"Golf Apparel","Outdoors",0.79587
"Bag Boy Beverage Holder",2017-09-01 00:00:00.000,1,0.60164,"Golf Gloves","Outdoors",0.60164
"Fitbit The One Wireless Activity & Sleep Trac",2017-09-01 00:00:00.000,1,2.04271,"Kids' Golf Clubs","Outdoors",2.04271
"MDGolf Pittsburgh Penguins Putter",2017-08-01 00:00:00.000,1,2.14569,"Women's Golf Clubs","Outdoors",2.14569
"Cleveland Golf Women's 588 RTX CB Satin Chrom",2017-08-01 00:00:00.000,1,0.28546,"Golf Apparel","Outdoors",0.28546
"Ogio Race Golf Shoes",2017-08-01 00:00:00.000,1,0.55284,"Golf Bags & Carts","Outdoors",0.55284
"GolfBuddy VT3 GPS Watch",2017-08-01 00:00:00.000,1,2.27242,"Kids' Golf Clubs","Outdoors",2.27242
"Titleist Small Wheeled Travel Cover",2017-08-01 00:00:00.000,1,1.05238,"Golf Gloves","Outdoors",1.05238
"LIJA Women's Mid-Length Panel Golf Shorts",2017-07-01 00:00:00.000,1,0.71398,"Golf Shoes","Outdoors",0.71398
"Merrell Men's All Out Flash Trail Running Sho",2017-07-01 00:00:00.000,1,1.48159,"Men's Golf Clubs","Outdoors",1.48159
"Garmin Approach S3 Golf GPS Watch",2017-07-01 00:00:00.000,1,2.32025,"Trade-In","Outdoors",2.32025
"TaylorMade 2017 Purelite Stand Bag",2017-07-01 00:00:00.000,1,2.14891,"Golf Gloves","Outdoors",2.14891
"Glove It Women's Mod Oval 3-Zip Carry All Gol",2017-06-01 00:00:00.000,1,0.19659,"Trade-In","Outdoors",0.19659
"Glove It Urban Brick Golf Towel",2017-06-01 00:00:00.000,1,1.48383,"Trade-In","Outdoors",1.48383
"TaylorMade Women's RBZ SL Rescue",2017-06-01 00:00:00.000,1,1.71796,"Golf Apparel","Outdoors",1.71796
"TaylorMade 2017 Purelite Stand Bag",2017-06-01 00:00:00.000,1,1.05739,"Golf Gloves","Outdoors",1.05739
"GolfBuddy VT3 GPS Watch",2017-06-01 00:00:00.000,1,1.07251,"Kids' Golf Clubs","Outdoors",1.07251
"TaylorMade White Smoke IN-12 Putter",2017-05-01 00:00:00.000,1,2.12838,"Women's Golf Clubs","Outdoors",2.12838
"Cleveland Golf Women's 588 RTX CB Satin Chrom",2017-05-01 00:00:00.000,1,1.07789,"Golf Apparel","Outdoors",1.07789
"Ogio Race Golf Shoes",2017-05-01 00:00:00.000,1,2.00431,"Golf Bags & Carts","Outdoors",2.00431
"Merrell Women's Grassbow Sport Waterproof Hik",2017-05-01 00:00:00.000,1,1.22668,"Men's Golf Clubs","Outdoors",1.22668
"LIJA Women's Eyelet Sleeveless Golf Polo",2017-04-01 00:00:00.000,1,1.43792,"Golf Shoes","Outdoors",1.43792
"Glove It Imperial Golf Towel",2017-04-01 00:00:00.000,1,1.99705,"Trade-In","Outdoors",1.99705
"Team Golf Texas Longhorns Putter Grip",2017-04-01 00:00:00.000,1,0.6314,"Accessories","Outdoors",0.6314
"Clicgear Rovic Cooler Bag",2017-04-01 00:00:00.000,1,0.3143,"Golf Gloves","Outdoors",0.3143
"TaylorMade Women's RBZ SL Rescue",2017-04-01 00:00:00.000,1,1.65789,"Golf Apparel","Outdoors",1.65789
"Merrell Women's Grassbow Sport Waterproof Hik",2017-04-01 00:00:00.000,1,2.08293,"Men's Golf Clubs","Outdoors",2.08293
"Glove It Women's Imperial Golf Glove",2017-03-01 00:00:00.000,1,1.38468,"Golf Balls","Outdoors",1.38468
"Team Golf Pittsburgh Steelers Putter Grip",2017-03-01 00:00:00.000,1,1.28826,"Accessories","Outdoors",1.28826
"Titleist Pro V1 High Numbers Personalized Gol",2017-03-01 00:00:00.000,1,0.25708,"Electronics","Outdoors",0.25708
"Team Golf Pittsburgh Steelers Putter Grip",2017-02-01 00:00:00.000,1,0.82915,"Accessories","Outdoors",0.82915
"Clicgear Rovic Cooler Bag",2017-02-01 00:00:00.000,1,0.58051,"Golf Gloves","Outdoors",0.58051
"Bridgestone e6 Straight Distance NFL Tennesse",2017-02-01 00:00:00.000,1,1.50731,"Electronics","Outdoors",1.50731
"Merrell Women's Siren Mid Waterproof Hiking B",2017-02-01 00:00:00.000,1,1.04301,"Men's Golf Clubs","Outdoors",1.04301
"Bridgestone e6 Straight Distance NFL Carolina",2017-01-01 00:00:00.000,1,1.77573,"Electronics","Outdoors",1.77573
"Team Golf Texas Longhorns Putter Grip",2017-01-01 00:00:00.000,1,1.3324,"Accessories","Outdoors",1.3324
"Clicgear 8.0 Shoe Brush",2017-01-01 00:00:00.000,1,1.60907,"Golf Gloves","Outdoors",1.60907
"Team Golf Pittsburgh Steelers Putter Grip",2017-01-01 00:00:00.000,1,0.94951,"Accessories","Outdoors",0.94951
"Merrell Men's All Out Flash Trail Running Sho",2017-01-01 00:00:00.000,1,0.30525,"Men's Golf Clubs","Outdoors",0.30525
"Mio ALPHA Heart Rate Monitor/Sport Watch",2017-01-01 00:00:00.000,1,0.83802,"Kids' Golf Clubs","Outdoors",0.83802
"Titleist Pro V1x High Numbers Golf Balls",2016-12-01 00:00:00.000,1,1.26121,"Electronics","Outdoors",1.26121
"Fitbit The One Wireless Activity & Sleep Trac",2016-12-01 00:00:00.000,1,2.24876,"Kids' Golf Clubs","Outdoors",2.24876
